hhno	hhsize	hhvehs	hhwkrs	hhftw	hhptw	hhret	hhoad	hhuni	hhhsc	hh515	hhcu5	hhincome	hownrent	hrestype	hhparcel	hhtaz	hhexpfac	samptype
701754	4	2	2	1	1	0	0	0	1	1	0	125000	9	1	98007	25033	458.1834	1
701899	2	1	2	2	0	0	0	0	0	0	0	37500	9	3	6518	1016	125.8819	1
701922	1	1	0	0	0	1	0	0	0	0	0	-1	9	2	64306	18003	37.8169	1
701926	2	1	0	0	0	1	1	0	0	0	0	17500	9	2	82187	22012	124.1315	1
701932	2	2	1	1	0	0	1	0	0	0	0	37500	9	3	88009	22427	2198.2849	1
702265	1	1	0	0	0	1	0	0	0	0	0	-1	9	2	1765	142	42.0957	1
702367	4	2	2	2	0	0	0	0	0	2	0	125000	9	1	47327	11819	71.4564	1
702431	1	1	1	1	0	0	0	0	0	0	0	62500	9	3	16167	3032	49.6219	1
702500	2	2	1	1	0	0	1	0	0	0	0	125000	9	1	18158	3624	277.3566	1
702506	2	2	2	2	0	0	0	0	0	0	0	125000	9	1	35197	7810	55.6559	1
702548	2	2	0	0	0	0	2	0	0	0	0	17500	9	3	14935	2813	149.4254	1
702642	1	1	1	1	0	0	0	0	0	0	0	30000	9	1	31884	7048	1101.704	1
702862	3	1	3	2	0	0	0	0	1	0	0	62500	9	1	97549	25019	263.3876	1
702927	1	1	0	0	0	1	0	0	0	0	0	37500	9	1	88608	22440	104.8423	1
703025	1	0	0	0	0	0	0	1	0	0	0	5000	9	3	1938	403	580.6541	1
703050	1	1	0	0	0	0	1	0	0	0	0	87500	9	1	53472	14217	67.6716	1
703058	2	2	2	2	0	0	0	0	0	0	0	87500	9	1	69259	18817	186.4281	1
703094	1	1	1	1	0	0	0	0	0	0	0	37500	9	3	32401	7210	294.4503	1
703161	1	1	0	0	0	1	0	0	0	0	0	-1	9	1	43318	11022	49.4203	1
703268	3	4	2	2	0	0	1	0	0	0	0	-1	9	1	33964	7418	456.1773	1
703507	5	2	2	1	1	0	0	0	0	2	1	87500	9	2	18174	3625	918.0916	1
703513	1	1	0	0	0	1	0	0	0	0	0	30000	9	9	30854	7015	156.8602	1
703592	2	2	2	2	0	0	0	0	0	0	0	225000	9	1	87416	22413	36.4071	1
703608	4	2	2	2	0	0	0	0	0	2	0	125000	9	2	54457	14428	182.0915	1
703624	4	4	3	2	0	0	0	0	2	0	0	225000	9	1	44555	11211	322.5673	1
703761	2	2	1	1	0	0	1	0	0	0	0	175000	9	1	60546	15817	227.5774	1
703955	2	3	2	2	0	0	0	0	0	0	0	125000	9	1	88155	22429	43.2392	1
704109	1	1	1	1	0	0	0	0	0	0	0	62500	9	2	64340	18003	193.1371	1
704120	1	2	0	0	0	1	0	0	0	0	0	62500	9	1	71568	20033	212.4344	1
704187	1	1	0	0	0	0	1	0	0	0	0	5000	9	2	74902	20237	252.6009	1
704349	2	2	0	0	0	2	0	0	0	0	0	37500	9	1	54036	14416	67.0333	1
704377	2	3	2	2	0	0	0	0	0	0	0	-1	9	1	38497	10022	65.4147	1
704382	5	3	2	1	1	0	1	1	0	1	0	175000	9	1	1890	402	476.5794	1
704446	2	2	2	2	0	0	0	0	0	0	0	-1	9	1	44555	11211	29.8391	1
704502	2	4	0	0	0	0	2	0	0	0	0	175000	9	1	45482	11606	89.2854	1
704535	2	1	0	0	0	2	0	0	0	0	0	30000	9	1	97711	25024	75.9307	1
704537	3	2	2	1	0	0	1	0	1	0	0	125000	9	2	4239	624	266.52299999999997	1
704595	2	2	0	0	0	2	0	0	0	0	0	30000	9	1	52043	14003	66.8569	1
704612	2	2	1	1	0	1	0	0	0	0	0	125000	9	1	86676	22253	201.8589	1
704671	2	1	1	1	0	1	0	0	0	0	0	87500	9	2	13020	2440	244.3399	1
704747	3	4	2	2	0	0	0	0	1	0	0	275000	9	1	30546	7001	81.7376	1
705089	2	2	1	0	1	1	0	0	0	0	0	87500	9	1	46686	11641	161.226	1
705090	4	2	1	1	0	0	1	0	0	2	0	87500	9	2	46253	11629	77.4888	1
705149	2	2	0	0	0	2	0	0	0	0	0	37500	9	1	16522	3208	57.9973	1
705187	2	3	2	0	2	0	0	0	0	0	0	37500	9	1	47276	11817	31.9648	1
705304	2	2	0	0	0	1	1	0	0	0	0	175000	9	1	70144	19014	13.5803	1
705401	2	1	1	0	1	0	0	0	0	1	0	17500	9	1	16079	3029	894.1419999999999	1
705438	2	2	1	0	1	1	0	0	0	0	0	37500	9	1	41008	10442	273.3071	1
705467	2	3	2	1	1	0	0	0	0	0	0	225000	9	1	25713	4826	150.0274	1
705602	2	2	0	0	0	2	0	0	0	0	0	17500	9	1	53089	14206	85.6823	1
705724	6	2	2	2	0	0	0	0	0	4	0	87500	9	1	97031	24829	140.2135	1
705890	2	2	2	1	1	0	0	0	0	0	0	87500	9	2	402	12	49.8704	1
705957	2	2	2	2	0	0	0	0	0	0	0	125000	9	2	3383	603	160.2049	1
705995	3	1	0	0	0	0	2	0	0	0	1	5000	9	2	2373	412	2064.9335	1
706013	1	1	0	0	0	1	0	0	0	0	0	17500	9	3	14857	2811	1109.7513	1
706021	4	2	1	1	0	0	1	0	0	2	0	225000	9	1	32344	7208	105.655	1
706130	2	1	1	1	0	1	0	0	0	0	0	17500	9	2	75939	20273	3009.7729	1
706144	5	2	2	2	0	0	0	0	0	2	1	125000	9	2	14730	2808	1233.6178	1
706243	2	2	2	2	0	0	0	0	0	0	0	125000	9	1	17143	3407	30.2138	1
706274	2	2	1	1	0	0	1	0	0	0	0	175000	9	1	36007	8019	37.3306	1
706292	4	3	2	2	0	0	0	0	1	1	0	125000	9	2	50797	12248	102.279	1
706458	2	2	0	0	0	2	0	0	0	0	0	87500	9	1	34906	7610	67.8724	1
706474	1	0	0	0	0	1	0	0	0	0	0	-1	9	3	63590	16214	251.7335	1
706547	2	1	1	0	1	1	0	0	0	0	0	-1	9	2	10151	1609	153.6746	1
706624	4	2	1	1	0	1	0	1	1	0	0	62500	9	1	21243	4231	261.9481	1
706636	2	2	0	0	0	2	0	0	0	0	0	87500	9	1	21863	4251	59.9185	1
706716	2	1	1	1	0	0	0	0	0	1	0	62500	9	3	47132	11811	2299.0224	1
706789	4	2	2	2	0	0	0	0	0	2	0	125000	9	1	26183	5008	214.3197	1
707000	4	2	1	1	0	0	1	0	0	2	0	175000	9	1	33304	7239	324.6904	1
707096	1	1	0	0	0	1	0	0	0	0	0	30000	9	2	75951	20274	363.8289	1
707337	2	1	0	0	0	2	0	0	0	0	0	37500	9	1	55781	14632	161.3254	1
707482	1	1	0	0	0	1	0	0	0	0	0	17500	9	3	54424	14427	238.8919	1
707628	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	62234	16033	37.0894	1
707688	1	1	0	0	0	1	0	0	0	0	0	17500	9	2	3761	613	742.9639999999999	1
707787	2	2	1	1	0	1	0	0	0	0	0	62500	9	1	59275	15619	138.1036	1
707950	1	1	1	1	0	0	0	0	0	0	0	37500	9	2	23096	4434	58.8463	1
707961	6	2	2	1	1	0	0	0	0	3	1	175000	9	1	55868	14637	672.9155	1
708066	2	3	2	2	0	0	0	0	0	0	0	87500	9	1	37480	8424	41.9311	1
708103	3	2	1	1	0	0	1	0	0	0	1	62500	9	2	52529	14017	62.0979	1
708106	2	1	0	0	0	2	0	0	0	0	0	-1	9	2	17353	3414	18.4328	1
708130	4	1	2	1	1	0	0	0	0	2	0	175000	9	2	12220	2404	387.805	1
708192	2	2	0	0	0	0	2	0	0	0	0	275000	9	1	29719	6611	78.7075	1
708224	2	2	1	1	0	1	0	0	0	0	0	62500	9	1	33212	7237	52.2495	1
708282	3	2	2	2	0	0	0	0	1	0	0	225000	9	1	21806	4247	267.7262	1
708333	2	2	0	0	0	2	0	0	0	0	0	-1	9	3	26557	5018	59.2011	1
708336	2	2	1	0	1	1	0	0	0	0	0	125000	9	2	6661	1027	376.6756	1
708394	2	2	0	0	0	0	2	0	0	0	0	87500	9	1	96095	24614	32.8936	1
708452	2	1	1	0	1	1	0	0	0	0	0	37500	9	1	77218	20427	687.88	1
708506	1	1	1	1	0	0	0	0	0	0	0	125000	9	2	38302	10012	172.9095	1
708550	6	3	3	3	0	0	0	0	0	2	1	87500	9	1	51800	12424	962.9844	1
708597	2	2	0	0	0	2	0	0	0	0	0	30000	9	1	55250	14616	47.8306	1
708625	3	2	1	1	0	0	0	1	0	0	1	62500	9	1	86762	22256	257.5466	1
708813	3	3	3	3	0	0	0	0	0	0	0	125000	9	1	94189	24210	54.4315	1
708961	1	1	1	1	0	0	0	0	0	0	0	62500	9	1	93097	24024	35.1096	1
708965	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	28523	6207	70.5478	1
708975	2	2	2	1	1	0	0	0	0	0	0	62500	9	3	35880	8011	478.3985	1
709070	2	1	1	1	0	1	0	0	0	0	0	62500	9	3	55864	14636	285.5798	1
709105	4	2	1	1	0	0	1	0	0	2	0	275000	9	1	30901	7017	73.6231	1
709133	4	2	2	2	0	0	0	0	0	2	0	275000	9	1	28392	6203	92.7759	1
709194	2	0	2	2	0	0	0	0	0	0	0	62500	9	3	503	24	120.2522	1
709328	2	0	0	0	0	0	2	0	0	0	0	37500	9	2	7695	1225	65.9243	1
709335	2	2	0	0	0	2	0	0	0	0	0	37500	9	1	60743	15822	62.3583	1
709407	3	3	2	2	0	0	1	0	0	0	0	125000	9	1	69473	18822	146.8054	1
709547	2	2	2	2	0	0	0	0	0	0	0	125000	9	1	46505	11635	31.8427	1
709590	2	2	0	0	0	1	1	0	0	0	0	62500	9	1	44899	11416	141.6086	1
709613	3	2	0	0	0	0	2	0	0	1	0	62500	9	2	21339	4234	326.3508	1
709623	3	2	3	3	0	0	0	0	0	0	0	62500	9	2	22466	4411	288.8119	1
709652	1	2	0	0	0	1	0	0	0	0	0	17500	9	3	47004	11804	45.6647	1
709805	2	3	2	0	2	0	0	0	0	0	0	225000	9	1	29857	6619	155.5041	1
709892	2	2	2	2	0	0	0	0	0	0	0	275000	9	2	85925	22230	708.6057	1
710049	4	4	1	1	0	1	0	1	1	0	0	275000	9	1	68440	18624	107.3512	1
710152	2	3	2	2	0	0	0	0	0	0	0	125000	9	1	54016	14415	56.2602	1
710175	1	1	1	1	0	0	0	0	0	0	0	125000	9	3	46845	11646	61.1007	1
710278	2	2	2	1	1	0	0	0	0	0	0	125000	9	2	10647	1626	111.3353	1
710365	3	2	0	0	0	2	1	0	0	0	0	62500	9	1	24619	4614	19.7232	1
710376	1	1	0	0	0	0	1	0	0	0	0	62500	9	2	12050	2213	237.2825	1
710595	1	2	1	1	0	0	0	0	0	0	0	125000	9	1	73252	20084	126.2451	1
710603	1	1	0	0	0	1	0	0	0	0	0	62500	9	3	74320	20227	119.0512	1
710604	3	2	2	2	0	1	0	0	0	0	0	275000	9	1	12548	2419	164.4512	1
710676	1	0	1	1	0	0	0	0	0	0	0	37500	9	3	875	84	97.09299999999999	1
710807	2	2	2	2	0	0	0	0	0	0	0	87500	9	1	17371	3414	36.8952	1
710850	4	2	2	2	0	0	0	1	0	1	0	87500	9	2	11123	2004	1021.7185	1
710910	1	1	0	0	0	1	0	0	0	0	0	-1	9	2	59602	15629	157.8779	1
710961	4	2	2	1	1	0	0	0	0	2	0	225000	9	1	38206	10007	378.4476	1
710991	4	4	3	1	2	0	1	0	0	0	0	87500	9	2	14636	2806	2013.9117	1
710995	3	5	1	1	0	2	0	0	0	0	0	87500	9	1	67615	18416	489.3509	1
711001	2	1	0	0	0	2	0	0	0	0	0	62500	9	1	89837	22623	63.8798	1
711067	3	1	0	0	0	0	1	0	2	0	0	5000	9	1	46245	11629	57.5455	1
711168	1	2	0	0	0	0	1	0	0	0	0	30000	9	2	5403	831	485.0582	1
711230	4	1	2	1	0	0	0	1	0	1	1	37500	9	1	21413	4237	514.3379	1
711245	2	1	0	0	0	2	0	0	0	0	0	87500	9	1	41351	10606	26.2872	1
711325	3	3	2	0	2	0	1	0	0	0	0	62500	9	1	25051	4805	160.6854	1
711352	2	2	0	0	0	0	2	0	0	0	0	37500	9	1	56009	14802	48.2636	1
711369	3	0	0	0	0	2	1	0	0	0	0	17500	9	2	7403	1218	102.5827	1
711521	1	1	0	0	0	1	0	0	0	0	0	30000	9	1	96165	24614	67.1384	1
711571	2	2	2	2	0	0	0	0	0	0	0	125000	9	1	61434	16009	71.4827	1
711624	3	0	0	0	0	1	2	0	0	0	0	17500	9	2	11439	2016	102.5827	1
711632	2	2	0	0	0	2	0	0	0	0	0	-1	9	1	36978	8401	42.7275	1
711646	2	2	0	0	0	2	0	0	0	0	0	125000	9	1	31456	7031	44.2239	1
711663	2	1	0	0	0	0	1	0	0	1	0	62500	9	1	79081	20637	54.5406	1
711683	2	1	0	0	0	2	0	0	0	0	0	125000	9	2	48876	12028	78.2467	1
711709	4	4	3	2	1	1	0	0	0	0	0	87500	9	1	87714	22420	917.2585	1
711791	1	1	1	0	1	0	0	0	0	0	0	37500	9	3	69202	18815	1256.7589	1
711839	2	1	1	0	1	1	0	0	0	0	0	225000	9	2	574	30	152.1945	1
711898	2	2	1	1	0	1	0	0	0	0	0	62500	9	1	61908	16024	86.9534	1
711926	1	1	1	1	0	0	0	0	0	0	0	87500	9	1	62518	16041	104.9374	1
711936	2	4	2	2	0	0	0	0	0	0	0	125000	9	1	53094	14206	53.68600000000001	1
712152	1	1	1	1	0	0	0	0	0	0	0	62500	9	3	72213	20052	87.6895	1
712168	2	1	0	0	0	2	0	0	0	0	0	37500	9	1	95324	24413	59.9662	1
712344	1	3	0	0	0	1	0	0	0	0	0	-1	9	1	57792	15241	24.5576	1
712390	4	4	2	2	0	0	0	0	1	1	0	-1	9	1	89807	22622	681.2484	1
712417	1	1	1	1	0	0	0	0	0	0	0	37500	9	3	455	18	70.8486	1
712466	1	1	0	0	0	1	0	0	0	0	0	-1	9	2	7572	1222	56.0851	1
712481	5	2	2	2	0	0	0	0	0	0	3	175000	9	1	42209	10806	264.7024	1
712508	1	1	1	0	1	0	0	0	0	0	0	-1	9	4	41319	10604	29.6294	1
712518	2	2	2	2	0	0	0	0	0	0	0	87500	9	1	46610	11638	38.7431	1
712539	2	2	1	0	0	1	0	1	0	0	0	87500	9	1	62453	16039	59.1289	1
712554	2	2	0	0	0	2	0	0	0	0	0	175000	9	1	38033	10003	63.6741	1
712616	2	1	0	0	0	2	0	0	0	0	0	17500	9	1	31729	7043	88.1488	1
712639	1	1	0	0	0	1	0	0	0	0	0	30000	9	1	57788	15241	134.4737	1
712758	3	3	3	3	0	0	0	0	0	0	0	225000	9	1	41858	10625	29.4497	1
712805	2	2	2	2	0	0	0	0	0	0	0	125000	9	1	42375	10811	37.6225	1
712896	2	1	1	1	0	0	1	0	0	0	0	125000	9	3	35870	8011	333.9868	1
712953	2	2	2	2	0	0	0	0	0	0	0	225000	9	2	29833	6618	295.1608	1
713091	2	3	0	0	0	2	0	0	0	0	0	87500	9	1	54141	14421	23.6019	1
713154	1	1	1	1	0	0	0	0	0	0	0	125000	9	2	46330	11632	36.0461	1
713198	3	3	1	1	0	0	1	0	0	1	0	175000	9	1	74503	20231	58.8516	1
713542	2	3	0	0	0	1	1	0	0	0	0	175000	9	1	53974	14412	119.9172	1
713582	1	1	1	1	0	0	0	0	0	0	0	-1	9	3	60979	15828	427.8996	1
713683	2	2	0	0	0	1	1	0	0	0	0	37500	9	1	85302	22213	41.293	1
713730	1	1	1	1	0	0	0	0	0	0	0	125000	9	1	22838	4423	274.5168	1
713799	3	4	1	1	0	1	1	0	0	0	0	-1	9	1	40062	10414	213.4552	1
713942	1	1	0	0	0	1	0	0	0	0	0	30000	9	3	85692	22223	281.5331	1
713975	3	2	1	1	0	2	0	0	0	0	0	-1	9	2	15126	2820	47.8977	1
713979	1	1	1	1	0	0	0	0	0	0	0	125000	9	1	31587	7038	73.654	1
713997	3	4	3	3	0	0	0	0	0	0	0	125000	9	1	44724	11407	43.4222	1
714059	1	1	0	0	0	1	0	0	0	0	0	-1	9	2	48136	12003	43.5062	1
714216	2	1	0	0	0	2	0	0	0	0	0	5000	9	1	28825	6220	133.447	1
714239	2	2	2	1	1	0	0	0	0	0	0	275000	9	2	2036	404	83.3529	1
714247	2	2	2	2	0	0	0	0	0	0	0	225000	9	1	58279	15408	212.612	1
714547	2	2	2	1	1	0	0	0	0	0	0	37500	9	1	28525	6207	1008.6336	1
714630	1	1	1	0	1	0	0	0	0	0	0	62500	9	3	23466	4446	116.8699	1
714694	3	2	2	1	1	0	0	0	0	1	0	175000	9	1	70231	19021	44.925	1
714767	2	2	0	0	0	2	0	0	0	0	0	125000	9	2	32835	7224	74.9286	1
714857	1	0	0	0	0	0	1	0	0	0	0	5000	9	3	36506	8208	312.2859	1
714972	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	80662	20819	25.0671	1
714999	1	1	1	1	0	0	0	0	0	0	0	37500	9	2	3045	430	94.3882	1
715096	2	1	2	2	0	0	0	0	0	0	0	87500	9	2	3915	616	67.9315	1
715226	3	2	2	2	0	0	0	0	0	0	1	125000	9	2	54601	14432	191.0315	1
715252	2	7	2	2	0	0	0	0	0	0	0	-1	9	1	43446	11026	37.1255	1
715266	1	1	1	1	0	0	0	0	0	0	0	125000	9	2	59007	15612	157.4194	1
715418	2	3	2	1	1	0	0	0	0	0	0	87500	9	1	28340	6202	64.961	1
715451	2	1	0	0	0	2	0	0	0	0	0	275000	9	3	49505	12211	290.8367	1
715511	2	2	1	1	0	0	1	0	0	0	0	62500	9	2	16060	3029	300.0269	1
715517	1	0	0	0	0	0	1	0	0	0	0	5000	9	3	10047	1607	417.2648	1
715522	2	3	2	2	0	0	0	0	0	0	0	-1	9	1	26531	5018	79.1561	1
715609	2	2	1	1	0	0	1	0	0	0	0	-1	9	1	46605	11638	370.5594	1
715618	1	1	0	0	0	0	1	0	0	0	0	5000	9	2	95247	24410	535.6117	1
715771	3	2	1	0	1	0	1	0	0	1	0	62500	9	1	55819	14633	67.9757	1
715839	2	1	0	0	0	2	0	0	0	0	0	37500	9	1	89030	22603	128.9214	1
715841	1	1	0	0	0	1	0	0	0	0	0	17500	9	3	30717	7009	107.2023	1
716081	2	3	2	2	0	0	0	0	0	0	0	175000	9	1	48978	12031	276.0716	1
716088	3	2	1	1	0	0	1	0	0	0	1	87500	9	1	32056	7055	202.343	1
716143	1	1	1	1	0	0	0	0	0	0	0	125000	9	2	72575	20065	722.0049	1
716173	1	1	1	1	0	0	0	0	0	0	0	30000	9	3	49331	12205	201.5239	1
716296	2	3	2	2	0	0	0	0	0	0	0	87500	9	1	54666	14435	40.8462	1
716372	2	3	0	0	0	1	1	0	0	0	0	275000	9	1	36070	8022	123.6222	1
716420	2	1	0	0	0	0	2	0	0	0	0	17500	9	2	48735	12023	37.8939	1
716504	1	0	1	1	0	0	0	0	0	0	0	30000	9	1	86351	22243	178.5834	1
716523	2	2	0	0	0	2	0	0	0	0	0	-1	9	1	25271	4812	51.0227	1
716657	5	3	3	1	2	0	0	0	0	1	1	62500	9	2	43915	11040	993.1226	1
716710	3	3	2	2	0	0	0	1	0	0	0	62500	9	1	28502	6206	402.4554	1
716713	3	3	3	3	0	0	0	0	0	0	0	175000	9	2	49461	12210	35.2524	1
716783	2	0	1	0	1	0	1	0	0	0	0	5000	9	2	11403	2015	1161.26	1
716936	1	2	0	0	0	1	0	0	0	0	0	17500	9	1	47212	11814	151.406	1
716982	5	2	2	2	0	0	0	0	0	3	0	87500	9	1	85165	22209	81.1261	1
717162	2	2	0	0	0	2	0	0	0	0	0	37500	9	1	52436	14016	67.0333	1
717218	2	1	1	0	1	0	1	0	0	0	0	30000	9	3	19351	4027	428.3169	1
717323	1	1	0	0	0	1	0	0	0	0	0	30000	9	1	23257	4440	94.1422	1
717443	1	1	1	1	0	0	0	0	0	0	0	37500	9	3	15234	2824	1503.8154	1
717477	3	3	2	2	0	0	0	1	0	0	0	62500	9	1	51084	12256	61.17100000000001	1
717480	3	2	2	2	0	1	0	0	0	0	0	37500	9	2	17496	3420	87.7955	1
717773	4	2	2	2	0	0	0	0	0	1	1	175000	9	1	94860	24231	1019.4485	1
717782	2	1	2	1	1	0	0	0	0	0	0	62500	9	3	95396	24417	599.0686	1
717805	2	2	2	2	0	0	0	0	0	0	0	-1	9	1	57843	15243	82.1381	1
717807	1	1	1	1	0	0	0	0	0	0	0	125000	9	2	11771	2204	260.3497	1
718087	1	1	0	0	0	1	0	0	0	0	0	87500	9	3	95552	24423	178.7477	1
718098	4	2	1	1	0	0	1	0	1	1	0	87500	9	1	16892	3218	98.6048	1
718137	1	0	0	0	0	0	1	0	0	0	0	5000	9	3	7316	1215	216.3003	1
718144	3	3	2	2	0	0	0	1	0	0	0	125000	9	1	21663	4243	341.8048	1
718152	2	1	0	0	0	2	0	0	0	0	0	-1	9	2	4291	625	22.6166	1
718208	2	2	2	0	2	0	0	0	0	0	0	-1	9	1	43016	11013	29.8288	1
718281	1	1	1	0	1	0	0	0	0	0	0	17500	9	3	52367	14014	369.6969	1
718306	1	1	0	0	0	0	1	0	0	0	0	87500	9	3	56438	15001	181.0727	1
718351	1	1	1	1	0	0	0	0	0	0	0	62500	9	1	82081	22008	149.7905	1
718389	4	2	2	1	1	0	0	0	0	2	0	87500	9	1	30204	6805	49.5334	1
718464	1	1	0	0	0	1	0	0	0	0	0	37500	9	2	55331	14620	142.0106	1
718486	5	3	2	2	0	0	0	0	1	2	0	225000	9	1	38646	10028	319.2551	1
718542	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	33538	7407	69.7507	1
718549	2	2	0	0	0	2	0	0	0	0	0	62500	9	3	34969	7801	81.8647	1
718603	1	0	0	0	0	0	1	0	0	0	0	17500	9	3	31038	7021	321.0713	1
718668	4	2	2	1	1	0	0	0	1	1	0	62500	9	1	54398	14427	1280.6086	1
718709	2	2	2	2	0	0	0	0	0	0	0	125000	9	1	95845	24607	33.2156	1
718746	1	1	0	0	0	1	0	0	0	0	0	87500	9	1	69101	18812	14.2081	1
718832	2	1	0	0	0	2	0	0	0	0	0	37500	9	1	59246	15619	204.602	1
718850	5	2	1	1	0	0	1	0	0	3	0	-1	9	1	50412	12236	164.2075	1
718904	2	2	2	0	2	0	0	0	0	0	0	87500	9	2	34320	7430	177.7552	1
718990	2	2	2	2	0	0	0	0	0	0	0	125000	9	1	46484	11634	31.8427	1
719008	2	1	2	2	0	0	0	0	0	0	0	275000	9	2	71	3	44.2813	1
719037	2	1	0	0	0	2	0	0	0	0	0	62500	9	1	57729	15238	82.2095	1
719065	2	2	0	0	0	2	0	0	0	0	0	175000	9	1	29634	6606	135.6208	1
719073	4	2	2	1	0	0	1	2	0	0	0	87500	9	2	18196	3625	301.9102	1
719097	1	1	1	0	1	0	0	0	0	0	0	5000	9	1	28972	6403	188.6365	1
719132	1	0	0	0	0	1	0	0	0	0	0	37500	9	2	38319	10013	63.0801	1
719254	4	2	2	1	1	0	0	0	1	1	0	125000	9	1	58948	15610	198.9432	1
719265	2	2	2	1	1	0	0	0	0	0	0	87500	9	1	73555	20202	40.2354	1
719291	2	5	1	0	1	1	0	0	0	0	0	87500	9	1	80766	20821	131.8458	1
719332	2	1	0	0	0	2	0	0	0	0	0	17500	9	2	15907	3022	110.3305	1
719395	2	1	1	1	0	0	1	0	0	0	0	37500	9	3	16234	3034	1075.3909	1
719404	1	1	0	0	0	1	0	0	0	0	0	30000	9	3	46472	11634	433.63199999999995	1
719406	2	2	1	1	0	1	0	0	0	0	0	62500	9	1	22235	4405	303.5034	1
719407	1	0	0	0	0	1	0	0	0	0	0	17500	9	2	18990	4020	406.7803	1
719548	2	3	2	1	1	0	0	0	0	0	0	225000	9	1	68128	18612	80.1772	1
719635	1	0	0	0	0	1	0	0	0	0	0	30000	9	3	7117	1210	119.3928	1
719657	1	1	1	1	0	0	0	0	0	0	0	87500	9	2	61909	16024	236.4971	1
719712	2	2	0	0	0	2	0	0	0	0	0	37500	9	2	59624	15629	105.2583	1
720007	2	2	2	2	0	0	0	0	0	0	0	87500	9	2	87324	22411	47.1475	1
720052	2	1	0	0	0	1	1	0	0	0	0	-1	9	1	25814	4830	25.1155	1
720084	3	0	2	1	1	0	1	0	0	0	0	30000	9	3	16992	3401	2110.7316	1
720089	1	1	1	1	0	0	0	0	0	0	0	37500	9	3	684	41	313.7765	1
720401	4	2	2	2	0	0	0	0	2	0	0	175000	9	1	34975	7801	49.5768	1
720469	4	2	2	2	0	0	0	0	0	2	0	125000	9	1	48533	12019	588.7957	1
720513	1	1	0	0	0	1	0	0	0	0	0	17500	9	3	87022	22405	68.4896	1
720551	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	85893	22229	35.5896	1
720657	2	3	1	1	0	0	1	0	0	0	0	225000	9	1	70543	20006	139.3078	1
720786	1	1	1	1	0	0	0	0	0	0	0	62500	9	3	23198	4438	610.6688	1
720811	1	2	0	0	0	0	1	0	0	0	0	37500	9	2	17376	3414	52.281000000000006	1
720841	2	2	0	0	0	2	0	0	0	0	0	175000	9	1	38218	10008	90.2547	1
720864	1	1	0	0	0	1	0	0	0	0	0	62500	9	1	30893	7017	51.481	1
720944	2	2	1	1	0	1	0	0	0	0	0	87500	9	1	67123	18240	342.4302	1
721053	3	3	1	1	0	2	0	0	0	0	0	125000	9	1	72202	20051	132.0351	1
721232	1	1	1	1	0	0	0	0	0	0	0	37500	9	3	6524	1016	107.036	1
721251	1	2	0	0	0	1	0	0	0	0	0	125000	9	1	96417	24805	758.2172	1
721278	1	2	0	0	0	1	0	0	0	0	0	37500	9	1	88895	22445	91.8557	1
721523	2	2	2	2	0	0	0	0	0	0	0	17500	9	3	45905	11618	599.4016	1
721627	2	4	2	0	2	0	0	0	0	0	0	62500	9	1	59551	15627	51.8452	1
721648	2	2	1	1	0	1	0	0	0	0	0	30000	9	1	72229	20052	412.2846	1
721650	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	53398	14215	46.3131	1
721827	5	2	1	1	0	0	1	0	1	2	0	-1	9	1	31843	7046	160.0961	1
721835	3	0	2	0	2	0	1	0	0	0	0	17500	9	3	23881	4459	429.2958	1
721907	2	3	0	0	0	2	0	0	0	0	0	62500	9	1	59750	15632	40.4112	1
721940	1	1	0	0	0	0	1	0	0	0	0	62500	9	3	86761	22256	319.0073	1
722051	4	3	2	2	0	0	0	0	1	1	0	175000	9	1	73028	20078	98.2307	1
722061	2	2	1	0	1	1	0	0	0	0	0	87500	9	1	74770	20235	55.1495	1
722121	3	3	0	0	0	2	1	0	0	0	0	62500	9	1	35838	8010	22.7866	1
722150	5	2	1	1	0	0	1	0	0	3	0	125000	9	1	87564	22416	81.1552	1
722154	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	62235	16033	37.0894	1
722176	1	1	0	0	0	0	1	0	0	0	0	17500	9	1	41700	10619	254.1764	1
722250	1	1	0	0	0	1	0	0	0	0	0	17500	9	1	50552	12240	83.23	1
722483	1	1	0	0	0	1	0	0	0	0	0	37500	9	2	87829	22423	116.694	1
722501	2	0	0	0	0	2	0	0	0	0	0	37500	9	3	561	28	64.7587	1
722611	4	2	2	2	0	0	0	0	0	2	0	175000	9	1	47579	11830	321.6225	1
722660	4	3	2	2	0	0	0	0	2	0	0	225000	9	2	48823	12026	69.4901	1
722757	2	0	0	0	0	0	2	0	0	0	0	17500	9	3	63215	16207	602.0726	1
722788	1	1	0	0	0	0	1	0	0	0	0	30000	9	2	24277	4602	226.6768	1
722808	1	1	1	1	0	0	0	0	0	0	0	-1	9	1	57201	15220	123.1496	1
722833	1	1	0	0	0	0	1	0	0	0	0	37500	9	1	43747	11034	37.9435	1
722870	2	2	0	0	0	2	0	0	0	0	0	175000	9	1	32733	7220	148.1542	1
722935	3	1	2	2	0	1	0	0	0	0	0	275000	9	2	39173	10209	252.9629	1
